rownames;wage;lwage;sex;shs;hsg;scl;clg;ad;mw;so;we;ne;exp1;exp2;exp3;exp4;occ;occ2;ind;ind2
26291;15.38461538;2.733368009;0;0;0;0;0;1;0;0;1;0;2;0.04;0.008;0.0016;2000;6;7870;17
26299;19.23076923;2.95651156;1;0;0;0;1;0;0;0;1;0;9;0.81;0.729;0.6561;2010;6;8090;18
26311;21.63461538;3.074294596;0;0;0;0;1;0;0;0;1;0;3;0.09;0.027;0.0081;1020;3;7380;14
26314;14;2.63905733;0;0;0;1;0;0;0;0;1;0;4;0.16;0.064;0.0256;9130;22;2490;6
26315;25.64102564;3.244193633;0;0;0;1;0;0;0;0;1;0;5;0.25;0.125;0.0625;7700;21;670;3
26331;20.67307692;3.028832222;1;0;1;0;0;0;0;0;1;0;19;3.61;6.859;13.0321;410;1;7070;13
26376;11.97692308;2.482981721;1;0;0;1;0;0;0;0;1;0;37.5;14.0625;52.734375;197.7539063;3646;11;7590;16
26392;23.19711538;3.144027934;1;0;0;0;0;1;0;0;1;0;2;0.04;0.008;0.0016;3540;10;8090;18
26395;28.84615385;3.361976669;1;0;0;0;0;1;0;0;1;0;4;0.16;0.064;0.0256;1740;5;7290;14
26408;20.27972028;3.009621386;1;0;0;0;1;0;0;0;1;0;8;0.64;0.512;0.4096;110;1;3365;6
26409;20.19230769;3.005301725;1;0;0;0;1;0;0;0;1;0;37;13.69;50.653;187.4161;5000;17;9370;22
26410;12.5;2.525728644;1;0;0;1;0;0;0;0;1;0;6;0.36;0.216;0.1296;4000;13;8590;19
26414;13.4625;2.599908042;1;0;0;1;0;0;0;0;1;0;23.5;5.5225;12.977875;30.49800625;5240;17;4270;7
26419;29.28321678;3.377014546;1;0;0;0;1;0;0;0;1;0;6;0.36;0.216;0.1296;1740;5;7390;14
26426;9.829059829;2.285343287;0;0;1;0;0;0;0;0;1;0;19;3.61;6.859;13.0321;5240;17;7870;17
26454;24.26739927;3.189133856;0;0;0;0;1;0;0;0;1;0;6;0.36;0.216;0.1296;7000;20;8870;21
26455;9.615384615;2.26336438;0;0;0;0;1;0;0;0;1;0;8;0.64;0.512;0.4096;350;1;8180;18
26458;12.82051282;2.551046452;1;0;1;0;0;0;0;0;1;0;20;4;8;16;5000;17;6290;10
26469;27;3.295836866;0;0;0;0;1;0;0;0;1;0;5;0.25;0.125;0.0625;4800;16;4560;8
26476;19.23076923;2.95651156;0;1;0;0;0;0;0;0;1;0;14;1.96;2.744;3.8416;6230;19;770;4
26527;8.241758242;2.1092137;0;0;1;0;0;0;0;0;1;0;11;1.21;1.331;1.4641;7750;21;3190;6
26528;26.4957265;3.276983456;0;0;1;0;0;0;0;0;1;0;12;1.44;1.728;2.0736;9610;22;4670;9
26534;9.230769231;2.222542385;0;1;0;0;0;0;0;0;1;0;9;0.81;0.729;0.6561;6260;19;770;4
26541;15;2.708050201;0;0;0;1;0;0;0;0;1;0;19.5;3.8025;7.414875;14.45900625;4720;16;4970;9
26576;12.01923077;2.486507931;1;0;1;0;0;0;0;0;1;0;15;2.25;3.375;5.0625;4030;13;8680;20
26602;14.79289941;2.694147296;0;0;0;1;0;0;0;0;1;0;12.5;1.5625;1.953125;2.44140625;4620;15;8590;19
26603;17.09401709;2.838728525;1;0;0;0;0;1;0;0;1;0;3;0.09;0.027;0.0081;2100;7;9370;22
26609;15.38461538;2.733368009;1;0;0;1;0;0;0;0;1;0;13.5;1.8225;2.460375;3.32150625;5100;17;7590;16
26612;21.15384615;3.05182174;1;0;0;0;1;0;0;0;1;0;4;0.16;0.064;0.0256;1220;3;7380;14
26613;26.92307692;3.292983797;0;0;0;0;1;0;0;0;1;0;2;0.04;0.008;0.0016;430;1;770;4
26614;14.42307692;2.668829488;1;0;0;1;0;0;0;0;1;0;19;3.61;6.859;13.0321;3255;10;8270;18
26620;7.796257796;2.053643849;1;0;1;0;0;0;0;0;1;0;20;4;8;16;4610;15;8270;18
26621;16.34615385;2.793992631;0;0;0;1;0;0;0;0;1;0;4.5;0.2025;0.091125;0.04100625;4620;15;8270;18
26623;41.82692308;3.733540225;0;0;1;0;0;0;0;0;1;0;5;0.25;0.125;0.0625;7210;20;8770;21
26626;17.30769231;2.851151045;1;0;0;0;1;0;0;0;1;0;24;5.76;13.824;33.1776;735;2;6990;12
26627;12.23776224;2.504526437;0;0;0;1;0;0;0;0;1;0;7.5;0.5625;0.421875;0.31640625;6230;19;770;4
26644;18.32167832;2.908084966;1;0;0;0;1;0;0;0;1;0;29;8.41;24.389;70.7281;2310;8;7860;17
26652;7.142857143;1.966112856;1;0;1;0;0;0;0;0;1;0;9;0.81;0.729;0.6561;5240;17;1.00E+05;9
26654;13.94230769;2.634927936;0;0;0;1;0;0;0;0;1;0;3.5;0.1225;0.042875;0.01500625;4700;16;5580;9
26672;19.23076923;2.95651156;1;0;1;0;0;0;0;0;1;0;16;2.56;4.096;6.5536;950;2;6870;12
26681;12.5;2.525728644;1;0;0;1;0;0;0;0;1;0;35.5;12.6025;44.738875;158.8230063;5850;17;8190;18
26688;27.44444444;3.312163759;0;0;0;1;0;0;0;0;1;0;3;0.09;0.027;0.0081;8140;21;8870;21
26696;5.769230769;1.752538756;0;0;1;0;0;0;0;0;1;0;21;4.41;9.261;19.4481;9620;22;7580;16
26755;12.63736264;2.536657715;0;0;0;1;0;0;0;0;1;0;5.5;0.3025;0.166375;0.09150625;7210;20;8770;21
26759;9.340659341;2.234376843;0;0;1;0;0;0;0;0;1;0;12;1.44;1.728;2.0736;1030;3;6670;11
26772;38.46153846;3.649658741;0;0;0;1;0;0;0;0;1;0;9.5;0.9025;0.857375;0.81450625;6840;19;380;2
26773;9.615384615;2.26336438;1;0;0;0;0;1;0;0;1;0;0;0;0;0;2430;8;7860;17
26774;12.95961538;2.561838013;1;0;0;1;0;0;0;0;1;0;3.5;0.1225;0.042875;0.01500625;4760;16;4795;9
26785;16.02564103;2.774190004;0;0;0;0;1;0;0;0;1;0;3;0.09;0.027;0.0081;1.00E+05;21;490;2
26801;23.07692308;3.138833117;0;0;0;0;1;0;0;0;1;0;7;0.49;0.343;0.2401;1460;4;7290;14
26804;16.94139194;2.829759855;1;0;1;0;0;0;0;0;1;0;40;16;64;256;5860;17;6170;10
26806;10.09615385;2.312154544;0;0;1;0;0;0;0;0;1;0;9;0.81;0.729;0.6561;310;1;8680;20
26811;18.26923077;2.905218266;0;0;0;0;1;0;0;0;1;0;2;0.04;0.008;0.0016;5000;17;5380;9
26821;19.23076923;2.95651156;0;0;0;1;0;0;0;0;1;0;8.5;0.7225;0.614125;0.52200625;6820;19;770;4
26822;14.42307692;2.668829488;1;0;0;1;0;0;0;0;1;0;11;1.21;1.331;1.4641;3050;10;5070;9
26823;13.54895105;2.606309131;1;1;0;0;0;0;0;0;1;0;38.5;14.8225;57.066625;219.7065063;4760;16;5580;9
26831;12.01923077;2.486507931;1;0;0;0;0;1;0;0;1;0;8;0.64;0.512;0.4096;3060;10;7870;17
26841;13.73626374;2.620039324;0;0;1;0;0;0;0;0;1;0;23;5.29;12.167;27.9841;4020;13;8680;20
26853;24.03846154;3.179655112;0;0;0;0;1;0;0;0;1;0;4;0.16;0.064;0.0256;4220;14;6390;10
26860;29.61538462;3.388293977;1;0;0;0;0;1;0;0;1;0;23;5.29;12.167;27.9841;2000;6;7880;17
26861;18.46153846;2.915689566;1;0;0;0;1;0;0;0;1;0;21;4.41;9.261;19.4481;2015;6;9470;22
26890;12.01923077;2.486507931;0;0;1;0;0;0;0;0;1;0;33;10.89;35.937;118.5921;4220;14;6470;11
26898;33.37403846;3.507778306;0;0;0;1;0;0;0;0;1;0;26.5;7.0225;18.609625;49.31550625;8740;21;7290;14
26902;13.39903846;2.595182948;0;0;1;0;0;0;0;0;1;0;32;10.24;32.768;104.8576;6210;19;8870;21
26908;17.30769231;2.851151045;0;0;0;0;1;0;0;0;1;0;13;1.69;2.197;2.8561;2900;9;6670;11
26909;17.30769231;2.851151045;1;0;1;0;0;0;0;0;1;0;27;7.29;19.683;53.1441;4510;15;8980;21
26910;5.769230769;1.752538756;0;0;0;0;1;0;0;0;1;0;28;7.84;21.952;61.4656;430;1;7380;14
26916;16.34615385;2.793992631;0;0;1;0;0;0;0;0;1;0;33;10.89;35.937;118.5921;9600;22;5390;9
26919;16.15240385;2.782068884;0;0;0;0;1;0;0;0;1;0;7;0.49;0.343;0.2401;735;2;5592;9
26921;21.36752137;3.061872076;1;0;0;0;1;0;0;0;1;0;2;0.04;0.008;0.0016;2310;8;7860;17
26923;20.19230769;3.005301725;1;0;0;1;0;0;0;0;1;0;4;0.16;0.064;0.0256;3320;10;8180;18
26927;18.26923077;2.905218266;0;0;0;1;0;0;0;0;1;0;25.5;6.5025;16.581375;42.28250625;9130;22;4870;9
26936;17.5;2.862200881;0;0;1;0;0;0;0;0;1;0;6;0.36;0.216;0.1296;6940;19;490;2
26945;9;2.197224577;0;0;0;1;0;0;0;0;1;0;15.5;2.4025;3.723875;5.77200625;5240;17;5390;9
26948;15.38461538;2.733368009;1;0;1;0;0;0;0;0;1;0;13;1.69;2.197;2.8561;9140;22;7680;16
26951;33.65384615;3.516127348;1;0;1;0;0;0;0;0;1;0;22;4.84;10.648;23.4256;3700;12;9470;22
26956;21.15384615;3.05182174;1;0;0;0;1;0;0;0;1;0;30;9;27;81;2630;9;7780;16
26968;12.01923077;2.486507931;0;0;0;1;0;0;0;0;1;0;31;9.61;29.791;92.3521;5510;17;6380;10
26969;9;2.197224577;1;0;0;1;0;0;0;0;1;0;12.5;1.5625;1.953125;2.44140625;9640;22;6290;10
26973;25;3.218875825;1;0;0;0;1;0;0;0;1;0;4;0.16;0.064;0.0256;5000;17;9380;22
27040;14.42307692;2.668829488;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2330;8;7860;17
27048;20.45826514;3.018386964;1;0;0;0;1;0;0;0;1;0;40;16;64;256;3255;10;8170;18
27053;27.0979021;3.299456312;0;0;0;1;0;0;0;0;1;0;37;13.69;50.653;187.4161;8650;21;470;2
27054;53.84615385;3.986130978;1;0;0;1;0;0;0;0;1;0;20.5;4.2025;8.615125;17.66100625;9000;22;770;4
27069;19.23076923;2.95651156;0;1;0;0;0;0;0;0;1;0;23;5.29;12.167;27.9841;6820;19;770;4
27070;21.15384615;3.05182174;0;0;0;1;0;0;0;0;1;0;37;13.69;50.653;187.4161;7330;20;3070;6
27101;8.875739645;2.183321672;0;0;0;0;1;0;0;0;1;0;20;4;8;16;7420;20;6680;11
27109;9.615384615;2.26336438;0;0;0;0;1;0;0;0;1;0;3;0.09;0.027;0.0081;2000;6;8290;18
27110;9.615384615;2.26336438;1;0;0;0;1;0;0;0;1;0;5;0.25;0.125;0.0625;2000;6;8290;18
27112;11.53846154;2.445685937;0;0;0;1;0;0;0;0;1;0;3.5;0.1225;0.042875;0.01500625;6515;19;770;4
27131;16.34615385;2.793992631;0;0;0;0;1;0;0;0;1;0;9;0.81;0.729;0.6561;1050;3;7890;17
27132;21.15384615;3.05182174;1;0;0;0;0;1;0;0;1;0;4;0.16;0.064;0.0256;3255;10;8170;18
27148;65.80465587;4.186690594;0;0;0;1;0;0;0;0;1;0;38;14.44;54.872;208.5136;6355;19;470;2
27149;30.04807692;3.402798663;0;0;1;0;0;0;0;0;1;0;23;5.29;12.167;27.9841;1.00E+05;5;470;2
27168;16.82692308;2.822980168;0;0;0;0;1;0;0;0;1;0;19;3.61;6.859;13.0321;4700;16;5380;9
27171;10;2.302585093;0;0;0;1;0;0;0;0;1;0;4.5;0.2025;0.091125;0.04100625;4750;16;4670;9
27185;13.46153846;2.599836616;1;0;1;0;0;0;0;0;1;0;18;3.24;5.832;10.4976;3645;11;8190;18
27196;28.84615385;3.361976669;0;0;0;1;0;0;0;0;1;0;7;0.49;0.343;0.2401;4250;14;8590;19
27197;15.38461538;2.733368009;0;0;1;0;0;0;0;0;1;0;6;0.36;0.216;0.1296;4220;14;8660;20
27200;19.23173077;2.956561559;0;0;1;0;0;0;0;0;1;0;21;4.41;9.261;19.4481;7200;20;8770;21
27215;38.46153846;3.649658741;0;0;0;1;0;0;0;0;1;0;7;0.49;0.343;0.2401;6840;19;380;2
27222;25;3.218875825;1;0;0;1;0;0;0;0;1;0;4.5;0.2025;0.091125;0.04100625;9240;22;6080;10
27231;8.360096154;2.123469929;1;0;1;0;0;0;0;0;1;0;6;0.36;0.216;0.1296;5110;17;8190;18
27246;11.77884615;2.466305224;1;0;0;1;0;0;0;0;1;0;16;2.56;4.096;6.5536;5400;17;7970;18
27247;21.85314685;3.084344932;0;0;0;0;1;0;0;0;1;0;17;2.89;4.913;8.3521;4700;16;4870;9
27254;21.15384615;3.05182174;0;0;0;0;1;0;0;0;1;0;10;1;1;1;2025;6;9170;21
27257;16.82692308;2.822980168;1;0;0;0;1;0;0;0;1;0;5;0.25;0.125;0.0625;1.00E+05;15;8990;21
27265;39.04807692;3.664793629;0;0;0;1;0;0;0;0;1;0;4.5;0.2025;0.091125;0.04100625;7410;20;570;3
27278;24.03846154;3.179655112;1;0;0;0;1;0;0;0;1;0;18;3.24;5.832;10.4976;800;2;8190;18
27294;24.27884615;3.189605443;0;0;0;1;0;0;0;0;1;0;11.5;1.3225;1.520875;1.74900625;3850;12;9470;22
27306;22.59615385;3.117779708;1;0;0;0;0;1;0;0;1;0;9;0.81;0.729;0.6561;2000;6;8090;18
27308;25.64102564;3.244193633;1;0;0;1;0;0;0;0;1;0;7;0.49;0.343;0.2401;3255;10;8190;18
27309;14.61538462;2.682074715;0;0;0;0;1;0;0;0;1;0;7;0.49;0.343;0.2401;20;1;8680;20
27331;12.82051282;2.551046452;1;0;0;0;0;1;0;0;1;0;5;0.25;0.125;0.0625;2310;8;7860;17
27332;14.61538462;2.682074715;1;0;0;1;0;0;0;0;1;0;11;1.21;1.331;1.4641;4610;15;8170;18
27337;86.53846154;4.460588957;0;0;0;0;0;1;0;0;1;0;14;1.96;2.744;3.8416;50;1;8560;19
27377;13.18681319;2.579217329;0;0;0;0;1;0;0;0;1;0;4;0.16;0.064;0.0256;4760;16;5070;9
27378;33.65384615;3.516127348;1;0;0;0;1;0;0;0;1;0;17;2.89;4.913;8.3521;3255;10;8190;18
27379;36.2254025;3.589760599;0;0;1;0;0;0;0;0;1;0;30;9;27;81;7020;20;6670;11
27392;10.09711538;2.312249778;0;0;1;0;0;0;0;0;1;0;30;9;27;81;3930;12;7680;16
27395;38.46153846;3.649658741;0;0;1;0;0;0;0;0;1;0;40;16;64;256;9620;22;4670;9
27396;19.23076923;2.95651156;0;0;1;0;0;0;0;0;1;0;41;16.81;68.921;282.5761;7200;20;4670;9
27403;23.55769231;3.159452404;1;0;0;0;1;0;0;0;1;0;10;1;1;1;2825;9;9570;22
27415;11.53846154;2.445685937;1;0;0;0;0;1;0;0;1;0;8;0.64;0.512;0.4096;4120;13;8660;20
27420;45.67307692;3.821508998;0;0;0;1;0;0;0;0;1;0;7.5;0.5625;0.421875;0.31640625;50;1;6670;11
27421;19.23076923;2.95651156;0;0;1;0;0;0;0;0;1;0;13;1.69;2.197;2.8561;4965;16;5580;9
27424;24.47552448;3.197673617;0;0;0;1;0;0;0;0;1;0;17.5;3.0625;5.359375;9.37890625;6200;19;770;4
27425;12;2.48490665;1;0;0;1;0;0;0;0;1;0;10;1;1;1;3255;10;8170;18
27439;12.5;2.525728644;1;0;0;1;0;0;0;0;1;0;3;0.09;0.027;0.0081;5400;17;3365;6
27463;27.40384615;3.310683374;0;0;0;1;0;0;0;0;1;0;11.5;1.3225;1.520875;1.74900625;430;1;7380;14
27465;26.92307692;3.292983797;1;0;0;1;0;0;0;0;1;0;38;14.44;54.872;208.5136;8965;21;3380;6
27475;24.03846154;3.179655112;0;0;0;0;1;0;0;0;1;0;5;0.25;0.125;0.0625;2320;8;7860;17
27476;15.38461538;2.733368009;0;0;1;0;0;0;0;0;1;0;12;1.44;1.728;2.0736;7340;20;7770;16
27477;15.86538462;2.764139668;1;0;0;0;1;0;0;0;1;0;2;0.04;0.008;0.0016;5400;17;7970;18
27480;20;2.995732274;1;0;0;1;0;0;0;0;1;0;13.5;1.8225;2.460375;3.32150625;8740;21;3960;6
27491;9.615384615;2.26336438;1;0;1;0;0;0;0;0;1;0;24;5.76;13.824;33.1776;2600;9;2490;6
27498;12.5;2.525728644;0;0;0;1;0;0;0;0;1;0;4.5;0.2025;0.091125;0.04100625;5240;17;7380;14
27514;10.57692308;2.35867456;0;0;1;0;0;0;0;0;1;0;8;0.64;0.512;0.4096;5240;17;4195;7
27515;43.26923077;3.767441777;1;0;1;0;0;0;0;0;1;0;8;0.64;0.512;0.4096;4700;16;5380;9
27516;43.26923077;3.767441777;1;0;0;0;0;1;0;0;1;0;15;2.25;3.375;5.0625;2200;8;7870;17
27519;17.30769231;2.851151045;1;0;0;1;0;0;0;0;1;0;5;0.25;0.125;0.0625;2630;9;5170;9
27523;30.28846154;3.410766833;1;0;0;0;1;0;0;0;1;0;19;3.61;6.859;13.0321;2320;8;7860;17
27531;12.5;2.525728644;1;0;0;0;1;0;0;0;1;0;2;0.04;0.008;0.0016;5160;17;6870;12
27532;31.25;3.442019376;0;0;0;1;0;0;0;0;1;0;33.5;11.2225;37.595375;125.9445063;8965;21;770;4
27533;21.63461538;3.074294596;1;0;0;0;1;0;0;0;1;0;10;1;1;1;1860;5;7870;17
27539;16.82692308;2.822980168;1;0;1;0;0;0;0;0;1;0;8;0.64;0.512;0.4096;5400;17;8470;18
27541;30.76923077;3.42651519;1;0;1;0;0;0;0;0;1;0;7;0.49;0.343;0.2401;110;1;6672;11
27555;80.12820513;4.383627916;1;0;0;0;0;1;0;0;1;0;10;1;1;1;3060;10;7970;18
27557;29.80769231;3.394766491;0;0;0;1;0;0;0;0;1;0;3.5;0.1225;0.042875;0.01500625;430;1;7470;14
27559;26.0989011;3.26189321;1;0;0;0;1;0;0;0;1;0;6;0.36;0.216;0.1296;5240;17;1680;5
27560;21.25506073;3.056595019;0;0;0;0;1;0;0;0;1;0;7;0.49;0.343;0.2401;2200;8;7870;17
27561;52.88461538;3.968112472;0;0;0;0;0;1;0;0;1;0;2;0.04;0.008;0.0016;1740;5;370;2
27562;15.10989011;2.715349504;0;0;0;0;0;1;0;0;1;0;1;0.01;0.001;0.0001;3060;10;8190;18
27563;61.53846154;4.11966237;0;0;0;0;0;1;0;0;1;0;1;0.01;0.001;0.0001;50;1;7390;14
27564;13.46153846;2.599836616;0;0;0;0;0;1;0;0;1;0;1;0.01;0.001;0.0001;2320;8;7860;17
27565;40.38461538;3.698448905;1;0;0;0;1;0;0;0;1;0;2;0.04;0.008;0.0016;4760;16;4770;9
27566;22.22222222;3.101092789;0;0;0;1;0;0;0;0;1;0;5;0.25;0.125;0.0625;1560;4;370;2
27567;23.84615385;3.17162294;0;0;0;0;1;0;0;0;1;0;20;4;8;16;4700;16;4990;9
27569;9.89010989;2.291535257;1;0;0;0;1;0;0;0;1;0;5;0.25;0.125;0.0625;4760;16;5080;9
27571;96.15384615;4.565949473;0;0;0;0;0;1;0;0;1;0;26;6.76;17.576;45.6976;3060;10;8190;18
27572;67.30769231;4.209274529;0;0;0;0;0;1;0;0;1;0;12;1.44;1.728;2.0736;10;1;7070;13
27573;38.46153846;3.649658741;1;0;0;0;0;1;0;0;1;0;9;0.81;0.729;0.6561;2810;9;6480;11
27575;24.03846154;3.179655112;0;0;0;0;1;0;0;0;1;0;15;2.25;3.375;5.0625;4850;16;4090;7
27576;24.75961538;3.209213914;0;0;0;0;1;0;0;0;1;0;1;0.01;0.001;0.0001;1020;3;7380;14
27577;13.46153846;2.599836616;1;0;0;1;0;0;0;0;1;0;4.5;0.2025;0.091125;0.04100625;2145;7;7270;14
27578;26.70940171;3.285015627;0;0;0;0;1;0;0;0;1;0;4;0.16;0.064;0.0256;3255;10;7580;16
27579;22.11538462;3.096273503;0;0;0;0;1;0;0;0;1;0;2;0.04;0.008;0.0016;860;2;6990;12
27580;22.11538462;3.096273503;0;0;0;0;1;0;0;0;1;0;6;0.36;0.216;0.1296;2010;6;9480;22
27584;20.19262821;3.005317597;0;0;0;1;0;0;0;0;1;0;14;1.96;2.744;3.8416;7340;20;9190;21
27593;40.86538462;3.710283363;0;0;0;0;0;1;0;0;1;0;12;1.44;1.728;2.0736;430;1;7860;17
27594;40.5982906;3.703725962;1;0;0;0;0;1;0;0;1;0;12;1.44;1.728;2.0736;1006;3;7380;14
27595;24.03846154;3.179655112;0;0;0;0;0;1;0;0;1;0;1;0.01;0.001;0.0001;1300;4;7290;14
27596;24.92019231;3.215678411;0;0;0;0;0;1;0;0;1;0;6;0.36;0.216;0.1296;2320;8;7860;17
27597;24.03846154;3.179655112;0;0;0;0;1;0;0;0;1;0;6;0.36;0.216;0.1296;2000;6;8090;18
27598;20.19230769;3.005301725;0;0;0;0;1;0;0;0;1;0;3;0.09;0.027;0.0081;2630;9;7470;14
27599;31.25;3.442019376;0;0;0;0;1;0;0;0;1;0;11;1.21;1.331;1.4641;1300;4;6680;11
27600;11.83431953;2.471003745;0;0;1;0;0;0;0;0;1;0;22;4.84;10.648;23.4256;5520;17;7680;16
27602;25.48076923;3.23792402;1;0;0;0;1;0;0;0;1;0;4;0.16;0.064;0.0256;40;1;7470;14
27606;14.42307692;2.668829488;0;0;0;0;1;0;0;0;1;0;4;0.16;0.064;0.0256;4760;16;4670;9
27607;13.22115385;2.581818111;1;0;0;0;1;0;0;0;1;0;2;0.04;0.008;0.0016;3400;10;8180;18
27608;98.9010989;4.59412035;1;0;0;0;1;0;0;0;1;0;12;1.44;1.728;2.0736;735;2;6990;12
27609;18.26923077;2.905218266;0;0;0;0;1;0;0;0;1;0;5;0.25;0.125;0.0625;5000;17;5380;9
27610;17.5;2.862200881;0;0;0;0;1;0;0;0;1;0;5;0.25;0.125;0.0625;4220;14;8270;18
27611;24.03846154;3.179655112;0;0;0;1;0;0;0;0;1;0;33.5;11.2225;37.595375;125.9445063;9120;22;6180;10
27620;10.13986014;2.316474205;0;0;1;0;0;0;0;0;1;0;14;1.96;2.744;3.8416;7260;20;8770;21
27646;11.53846154;2.445685937;0;0;0;1;0;0;0;0;1;0;3;0.09;0.027;0.0081;4760;16;5380;9
27656;48.07692308;3.872802292;0;0;0;0;0;1;0;0;1;0;2;0.04;0.008;0.0016;1020;3;5590;9
27679;21.63461538;3.074294596;0;0;0;1;0;0;0;0;1;0;8.5;0.7225;0.614125;0.52200625;2720;9;7890;17
27684;14.42307692;2.668829488;0;0;0;0;1;0;0;0;1;0;33;10.89;35.937;118.5921;5620;17;5380;9
27695;26.70940171;3.285015627;0;0;0;0;1;0;0;0;1;0;20;4;8;16;7210;20;7080;13
27697;34.96503497;3.554348561;0;0;0;1;0;0;0;0;1;0;14.5;2.1025;3.048625;4.42050625;220;1;770;4
27698;15.38461538;2.733368009;1;0;1;0;0;0;0;0;1;0;6;0.36;0.216;0.1296;4700;16;5380;9
27699;16.82692308;2.822980168;0;0;1;0;0;0;0;0;1;0;6;0.36;0.216;0.1296;7840;21;1080;5
27711;9.615384615;2.26336438;1;0;0;0;0;1;0;0;1;0;0;0;0;0;3160;10;8090;18
27716;11.875;2.47443535;0;0;1;0;0;0;0;0;1;0;12;1.44;1.728;2.0736;420;1;9170;21
27720;19.23076923;2.95651156;0;0;1;0;0;0;0;0;1;0;5;0.25;0.125;0.0625;310;1;8590;19
27749;23.55769231;3.159452404;0;0;0;1;0;0;0;0;1;0;33;10.89;35.937;118.5921;4760;16;4770;9
27750;21.15384615;3.05182174;0;0;1;0;0;0;0;0;1;0;23;5.29;12.167;27.9841;5230;17;7590;16
27757;20.67307692;3.028832222;0;0;0;1;0;0;0;0;1;0;9.5;0.9025;0.857375;0.81450625;1.00E+05;20;4690;9
27758;19.23076923;2.95651156;0;0;1;0;0;0;0;0;1;0;12;1.44;1.728;2.0736;4700;16;4690;9
27762;12.63736264;2.536657715;0;0;0;0;1;0;0;0;1;0;8;0.64;0.512;0.4096;2600;9;8560;19
27764;26.44230769;3.274965292;1;0;0;0;0;1;0;0;1;0;18;3.24;5.832;10.4976;630;2;7070;13
27767;69.71153846;4.244365849;0;0;0;0;0;1;0;0;1;0;5;0.25;0.125;0.0625;1.00E+05;16;7470;14
27769;16.48351648;2.802360881;1;0;0;1;0;0;0;0;1;0;5.5;0.3025;0.166375;0.09150625;3740;12;9470;22
27781;32.5;3.481240089;0;0;1;0;0;0;0;0;1;0;10;1;1;1;220;1;770;4
27786;16.82692308;2.822980168;0;0;0;0;1;0;0;0;1;0;3;0.09;0.027;0.0081;800;2;3960;6
27787;6.730769231;1.906689436;0;0;0;1;0;0;0;0;1;0;4.5;0.2025;0.091125;0.04100625;9130;22;3875;6
27791;22.11538462;3.096273503;0;0;1;0;0;0;0;0;1;0;28;7.84;21.952;61.4656;8030;21;2880;6
27819;7.451923077;2.00847213;0;0;1;0;0;0;0;0;1;0;8;0.64;0.512;0.4096;4000;13;8690;20
27847;11.05769231;2.403126322;0;0;0;1;0;0;0;0;1;0;4.5;0.2025;0.091125;0.04100625;9140;22;6290;10
27852;19.23076923;2.95651156;0;0;0;1;0;0;0;0;1;0;12.5;1.5625;1.953125;2.44140625;10;1;4690;9
27868;86.53846154;4.460588957;1;0;0;0;0;1;0;0;1;0;0;0;0;0;2100;7;9370;22
27869;18.96634615;2.942666154;1;0;0;1;0;0;0;0;1;0;10.5;1.1025;1.157625;1.21550625;4030;13;8680;20
27870;19.23076923;2.95651156;0;0;0;1;0;0;0;0;1;0;26;6.76;17.576;45.6976;5000;17;770;4
27871;9.24556213;2.224143667;0;0;1;0;0;0;0;0;1;0;10;1;1;1;4600;15;8470;18
27876;7.25;1.981001469;0;0;0;0;1;0;0;0;1;0;39;15.21;59.319;231.3441;4010;13;8680;20
27887;38.46153846;3.649658741;0;0;0;0;1;0;0;0;1;0;29;8.41;24.389;70.7281;1530;4;7390;14
27903;25;3.218875825;0;0;0;1;0;0;0;0;1;0;19.5;3.8025;7.414875;14.45900625;1006;3;6690;11
27907;22.37762238;3.108061459;1;0;0;0;1;0;0;0;1;0;7;0.49;0.343;0.2401;3320;10;8190;18
27908;10.57692308;2.35867456;1;0;1;0;0;0;0;0;1;0;11;1.21;1.331;1.4641;2145;7;7270;14
27920;10;2.302585093;0;0;0;0;1;0;0;0;1;0;4;0.16;0.064;0.0256;5240;17;5580;9
27925;19.23076923;2.95651156;0;0;0;1;0;0;0;0;1;0;6.5;0.4225;0.274625;0.17850625;5940;17;7870;17
27927;12.51960784;2.527296043;0;0;0;1;0;0;0;0;1;0;4.5;0.2025;0.091125;0.04100625;4720;16;8590;19
27928;12.65961538;2.538417036;0;0;0;1;0;0;0;0;1;0;3.5;0.1225;0.042875;0.01500625;5240;17;7590;16
27932;15.38461538;2.733368009;0;0;1;0;0;0;0;0;1;0;8;0.64;0.512;0.4096;1.00E+05;20;7680;16
27940;5.673076923;1.735731638;0;0;0;0;0;1;0;0;1;0;28;7.84;21.952;61.4656;1360;4;3390;6
27942;19.23076923;2.95651156;1;0;0;0;1;0;0;0;1;0;9;0.81;0.729;0.6561;5240;17;6780;11
27943;16.82692308;2.822980168;0;0;0;0;1;0;0;0;1;0;9;0.81;0.729;0.6561;1.00E+05;21;4770;9
27945;22.11538462;3.096273503;1;0;0;0;1;0;0;0;1;0;22;4.84;10.648;23.4256;4850;16;2190;5
27949;13.46153846;2.599836616;0;0;0;0;1;0;0;0;1;0;21;4.41;9.261;19.4481;5000;17;6990;12
27952;5.982905983;1.7889064;0;0;1;0;0;0;0;0;1;0;6;0.36;0.216;0.1296;4020;13;8680;20
27965;12.16153846;2.498278387;1;1;0;0;0;0;0;0;1;0;10.5;1.1025;1.157625;1.21550625;9240;22;6080;10
